number,value,datetime_start,datetime_complete,duration,params_batch_size,params_dropout_0,params_dropout_1,params_dropout_2,params_learning_rate,params_n_mlp_layers,params_units_0,params_units_1,params_units_2,state
142,31.830667373695196,2026-04-29 15:59:49.800307,2026-04-29 16:00:26.333195,0 days 00:00:36.532888,64,0.0803854573500381,,,0.0011622303669801667,1,32,,,COMPLETE
143,31.831186628983158,2026-04-29 16:00:26.333195,2026-04-29 16:01:05.765276,0 days 00:00:39.432081,64,0.05857685354326512,,,0.0012664852961116419,1,96,,,COMPLETE
144,31.704858000035802,2026-04-29 16:01:05.765276,2026-04-29 16:01:41.878520,0 days 00:00:36.113244,64,0.10758624471764075,,,0.0014160968876224434,1,32,,,COMPLETE
145,31.714468936243872,2026-04-29 16:01:41.878520,2026-04-29 16:02:07.692025,0 days 00:00:25.813505,64,0.2718203148829836,,,0.0020706896363047885,1,96,,,COMPLETE
146,31.566824544838767,2026-04-29 16:02:07.692025,2026-04-29 16:03:10.999951,0 days 00:01:03.307926,16,0.09520073872804499,,,0.0010979796127363075,1,64,,,COMPLETE
147,31.685528041942867,2026-04-29 16:03:10.999951,2026-04-29 16:03:39.232625,0 days 00:00:28.232674,64,0.01678739792617278,,,0.0016060870461326864,1,32,,,COMPLETE
148,31.95163875011276,2026-04-29 16:03:39.233778,2026-04-29 16:04:10.729204,0 days 00:00:31.495426,64,0.0005380395920655612,,,0.0018322990129709543,1,96,,,COMPLETE
149,31.666967192006194,2026-04-29 16:04:10.730027,2026-04-29 16:04:34.891076,0 days 00:00:24.161049,64,0.04568700589628101,,,0.0012362316343388867,1,64,,,COMPLETE
150,31.713575483491656,2026-04-29 16:04:34.892088,2026-04-29 16:05:24.933591,0 days 00:00:50.041503,32,0.12828833245342025,,,0.0010018802635878231,1,32,,,COMPLETE
151,31.884459013762807,2026-04-29 16:05:24.934597,2026-04-29 16:05:43.179224,0 days 00:00:18.244627,128,0.07058244103338183,,,0.0014460797559939587,1,64,,,COMPLETE
152,32.54309946436304,2026-04-29 16:05:43.180240,2026-04-29 16:06:00.753431,0 days 00:00:17.573191,128,0.3470497954762108,,,0.024330812842286394,1,64,,,COMPLETE
153,32.191319416780686,2026-04-29 16:06:00.754442,2026-04-29 16:06:20.797508,0 days 00:00:20.043066,128,0.3564677504070795,,,0.03781598068378242,1,64,,,COMPLETE
154,31.693163733390936,2026-04-29 16:06:20.798586,2026-04-29 16:06:51.948204,0 days 00:00:31.149618,64,0.08428959445226777,,,0.0013085525126784723,1,64,,,COMPLETE
155,31.781837775980613,2026-04-29 16:06:51.948204,2026-04-29 16:07:20.021856,0 days 00:00:28.073652,64,0.11011828261119536,,,0.001621958850519555,1,64,,,COMPLETE
156,31.44330396910316,2026-04-29 16:07:20.021856,2026-04-29 16:07:49.188136,0 days 00:00:29.166280,64,0.03463062331674215,,,0.0024902036414798726,1,32,,,COMPLETE
157,31.516664580625058,2026-04-29 16:07:49.189539,2026-04-29 16:08:20.498928,0 days 00:00:31.309389,64,0.029816266289626317,,,0.0024615210462476723,1,32,,,COMPLETE
158,31.636979827062454,2026-04-29 16:08:20.498928,2026-04-29 16:08:49.030794,0 days 00:00:28.531866,64,0.01732288416882608,,,0.0018833766966910685,1,32,,,COMPLETE
159,31.722659375715967,2026-04-29 16:08:49.030794,2026-04-29 16:09:14.057083,0 days 00:00:25.026289,64,0.0345585164084634,,,0.002074704865364995,1,32,,,COMPLETE
160,31.703194723037928,2026-04-29 16:09:14.057083,2026-04-29 16:09:36.846945,0 days 00:00:22.789862,64,0.057237440250384526,,,0.002712927819391603,1,32,,,COMPLETE
161,31.79904230703529,2026-04-29 16:09:36.846945,2026-04-29 16:10:10.535071,0 days 00:00:33.688126,64,0.0920352411975312,,,0.0011470281225409733,1,160,,,COMPLETE
162,32.029673611866386,2026-04-29 16:10:10.536071,2026-04-29 16:10:33.423457,0 days 00:00:22.887386,128,0.37271426256000484,,,0.001750875355219648,1,64,,,COMPLETE
163,31.772539667761226,2026-04-29 16:10:33.423457,2026-04-29 16:10:57.106877,0 days 00:00:23.683420,64,0.00897573897347666,,,0.0030665432841475906,1,32,,,COMPLETE
164,31.54903104685919,2026-04-29 16:10:57.107387,2026-04-29 16:11:27.176046,0 days 00:00:30.068659,64,0.07377517182026055,,,0.0014298035971709387,1,96,,,COMPLETE
165,31.521314592728498,2026-04-29 16:11:27.177041,2026-04-29 16:11:55.466872,0 days 00:00:28.289831,64,0.043507423342840953,,,0.0021963125146925023,1,64,,,COMPLETE
166,31.8650352717842,2026-04-29 16:11:55.466872,2026-04-29 16:12:31.722929,0 days 00:00:36.256057,64,0.2528718639329324,,,0.0015385463884188657,1,32,,,COMPLETE
167,32.43959744018295,2026-04-29 16:12:31.725025,2026-04-29 16:13:18.449396,0 days 00:00:46.724371,64,0.10329754114665327,0.49268392598453886,0.14131580446309033,0.0012841299912875936,3,256,160.0,96.0,COMPLETE
168,31.346109982098774,2026-04-29 16:13:18.449396,2026-04-29 16:13:43.444557,0 days 00:00:24.995161,128,0.06617570826925678,,,0.0011145426172836535,1,160,,,COMPLETE
169,31.6370870757479,2026-04-29 16:13:43.444557,2026-04-29 16:16:06.087156,0 days 00:02:22.642599,16,0.0805959102153157,,,0.0010060508266404385,1,160,,,COMPLETE
170,31.816721585816566,2026-04-29 16:16:06.115188,2026-04-29 16:17:21.857842,0 days 00:01:15.742654,64,0.06683163358832087,0.42297018487331056,,0.0011653158806478779,2,160,32.0,,COMPLETE
171,31.621787186161963,2026-04-29 16:17:21.857842,2026-04-29 16:18:25.446671,0 days 00:01:03.588829,128,0.05180790977661525,,,0.0013358839021733997,1,160,,,COMPLETE
172,31.634423523731705,2026-04-29 16:18:25.447449,2026-04-29 16:19:10.886870,0 days 00:00:45.439421,128,0.02334559185153153,,,0.001735522323284599,1,160,,,COMPLETE
173,31.560233709665834,2026-04-29 16:19:10.886870,2026-04-29 16:20:02.655079,0 days 00:00:51.768209,128,0.08748240203928233,,,0.00112606631414795,1,160,,,COMPLETE
174,31.53797203858594,2026-04-29 16:20:02.655079,2026-04-29 16:21:03.354162,0 days 00:01:00.699083,128,0.11858551738532834,,,0.001493382215088264,1,128,,,COMPLETE
175,31.58052699933801,2026-04-29 16:21:03.354162,2026-04-29 16:21:42.911193,0 days 00:00:39.557031,128,0.06442070370349365,,,0.00197744707669883,1,64,,,COMPLETE
176,31.904116791833154,2026-04-29 16:21:42.911193,2026-04-29 16:22:13.732731,0 days 00:00:30.821538,64,0.10118959052432348,,,0.01060661254075613,1,32,,,COMPLETE
177,31.55614391561435,2026-04-29 16:22:13.732731,2026-04-29 16:23:17.673962,0 days 00:01:03.941231,64,0.38480917311295965,,,0.0012663380873837288,1,160,,,COMPLETE
178,31.71550947695472,2026-04-29 16:23:17.673962,2026-04-29 16:24:02.031407,0 days 00:00:44.357445,32,0.033727840728531196,,,0.0016150886907828775,1,96,,,COMPLETE
179,31.652831490494616,2026-04-29 16:24:02.035070,2026-04-29 16:24:41.351244,0 days 00:00:39.316174,64,0.3343386722166117,,,0.001003828225583535,1,64,,,COMPLETE
180,31.63135901398992,2026-04-29 16:24:41.351787,2026-04-29 16:25:22.301694,0 days 00:00:40.949907,64,0.07482227736129858,,,0.0011518880597367956,1,32,,,COMPLETE
181,31.569342021071662,2026-04-29 16:25:22.301694,2026-04-29 16:26:19.127241,0 days 00:00:56.825547,64,0.0240584010739188,,,0.0015429768057211189,1,192,,,COMPLETE
182,31.689755125482133,2026-04-29 16:26:19.127241,2026-04-29 16:27:12.717662,0 days 00:00:53.590421,64,0.04539492929381772,,,0.0017462824220316293,1,224,,,COMPLETE
183,31.43420547688182,2026-04-29 16:27:12.719606,2026-04-29 16:28:08.138660,0 days 00:00:55.419054,64,0.30349512010887497,,,0.0013726876800582474,1,192,,,COMPLETE
184,31.521839313135423,2026-04-29 16:28:08.138660,2026-04-29 16:28:54.446757,0 days 00:00:46.308097,64,0.32084072050634965,,,0.0013761220680297216,1,192,,,COMPLETE
185,31.528249683880563,2026-04-29 16:28:54.446757,2026-04-29 16:29:49.626033,0 days 00:00:55.179276,64,0.3077413473745456,,,0.0012387433499947424,1,224,,,COMPLETE
186,31.578758991536187,2026-04-29 16:29:49.626033,2026-04-29 16:30:33.687890,0 days 00:00:44.061857,64,0.2902646106284902,,,0.001936649498234991,1,160,,,COMPLETE
187,31.587702997130123,2026-04-29 16:30:33.688889,2026-04-29 16:31:04.021425,0 days 00:00:30.332536,128,0.29856936081228935,,,0.0013934438419025347,1,128,,,COMPLETE
188,31.514141239970364,2026-04-29 16:31:04.021425,2026-04-29 16:31:35.005908,0 days 00:00:30.984483,64,0.09189639152901782,,,0.002392293342015036,1,160,,,COMPLETE
189,31.642529600673363,2026-04-29 16:31:35.005908,2026-04-29 16:32:10.135687,0 days 00:00:35.129779,64,0.0824024770331039,,,0.001107485614823058,1,64,,,COMPLETE
190,31.68671196277578,2026-04-29 16:32:10.135687,2026-04-29 16:32:47.486723,0 days 00:00:37.351036,64,0.3232533461073663,,,0.002169936814105127,1,160,,,COMPLETE
191,31.82519650350609,2026-04-29 16:32:47.488734,2026-04-29 16:33:28.317027,0 days 00:00:40.828293,64,0.007002463792818541,,,0.0016103784334047782,1,192,,,COMPLETE
192,31.4630520630442,2026-04-29 16:33:28.323070,2026-04-29 16:34:13.307414,0 days 00:00:44.984344,64,0.030813494592277058,,,0.0014052510759816985,1,192,,,COMPLETE
193,31.528817115791547,2026-04-29 16:34:13.307414,2026-04-29 16:35:01.583634,0 days 00:00:48.276220,64,0.0582318101567586,,,0.0013130621516233333,1,224,,,COMPLETE
194,31.92909310746785,2026-04-29 16:35:01.583634,2026-04-29 16:35:34.216516,0 days 00:00:32.632882,64,0.03451822727135162,,,0.0014436334222607773,1,192,,,COMPLETE
195,32.06930241099036,2026-04-29 16:35:34.216516,2026-04-29 16:36:17.587450,0 days 00:00:43.370934,64,0.09543911933046699,,,0.0011787971748557918,1,256,,,COMPLETE
196,31.615869633891215,2026-04-29 16:36:17.587450,2026-04-29 16:36:52.520434,0 days 00:00:34.932984,64,0.016170988543313697,,,0.0018068497139202666,1,160,,,COMPLETE
197,31.592629202421193,2026-04-29 16:36:52.521005,2026-04-29 16:37:27.491609,0 days 00:00:34.970604,64,0.11360606401698328,,,0.001106333950640308,1,128,,,COMPLETE
198,31.71422835708654,2026-04-29 16:37:27.492623,2026-04-29 16:37:47.347614,0 days 00:00:19.854991,128,0.049095738406950806,,,0.01978460791281921,1,224,,,COMPLETE
199,32.0241629469463,2026-04-29 16:37:47.347614,2026-04-29 16:38:21.408562,0 days 00:00:34.060948,64,0.36077628443106635,,,0.0015232651307000486,1,32,,,COMPLETE
200,32.21091442470629,2026-04-29 16:38:21.409595,2026-04-29 16:38:52.609402,0 days 00:00:31.199807,64,0.06672602850761383,,,0.0010019988274860008,1,64,,,COMPLETE
201,32.30509342799691,2026-04-29 16:38:52.609402,2026-04-29 16:39:22.787376,0 days 00:00:30.177974,64,0.026661141633284754,,,0.0016806347253714507,1,192,,,COMPLETE
202,32.07720456410666,2026-04-29 16:39:22.788367,2026-04-29 16:39:50.158660,0 days 00:00:27.370293,64,0.009472178241778182,,,0.0013279717789136136,1,192,,,COMPLETE
203,31.628826852546332,2026-04-29 16:39:50.167010,2026-04-29 16:40:26.633764,0 days 00:00:36.466754,64,0.04156639286188774,,,0.0018634776637703587,1,192,,,COMPLETE
204,31.75809076776074,2026-04-29 16:40:26.635516,2026-04-29 16:40:54.855419,0 days 00:00:28.219903,64,0.03212134155803242,,,0.0016368070917019448,1,192,,,COMPLETE
205,31.543919079399416,2026-04-29 16:40:54.855419,2026-04-29 16:41:26.561827,0 days 00:00:31.706408,64,0.07832305622235024,,,0.0014490476771149828,1,192,,,COMPLETE
206,31.78580653194973,2026-04-29 16:41:26.563892,2026-04-29 16:41:59.664597,0 days 00:00:33.100705,64,0.0001296749857852761,,,0.0012195949578626655,1,160,,,COMPLETE
207,31.983032265801747,2026-04-29 16:41:59.664597,2026-04-29 16:43:14.004255,0 days 00:01:14.339658,16,0.01954040943391549,,,0.0012682346499805304,1,64,,,COMPLETE
208,31.825245757403906,2026-04-29 16:43:14.004255,2026-04-29 16:43:49.167073,0 days 00:00:35.162818,64,0.3427727104488776,,,0.0020733531990222353,1,32,,,COMPLETE
209,31.94859930608616,2026-04-29 16:43:49.168076,2026-04-29 16:44:10.421639,0 days 00:00:21.253563,128,0.31272093400459255,,,0.00152233913957011,1,64,,,COMPLETE
210,31.589072948865454,2026-04-29 16:44:10.421639,2026-04-29 16:44:56.826986,0 days 00:00:46.405347,64,0.2789621818714859,,,0.0011091708301032325,1,192,,,COMPLETE
211,31.685113929608555,2026-04-29 16:44:56.826986,2026-04-29 16:45:32.466761,0 days 00:00:35.639775,64,0.1016172373337444,,,0.0013375043997201801,1,128,,,COMPLETE
212,31.685279995137563,2026-04-29 16:45:32.466761,2026-04-29 16:46:01.409262,0 days 00:00:28.942501,64,0.08829205981812474,,,0.0011759724711196604,1,128,,,COMPLETE
213,31.125008770651256,2026-04-29 16:46:01.409262,2026-04-29 16:46:28.584543,0 days 00:00:27.175281,64,0.06976007919903846,,,0.0017138017141969455,1,128,,,COMPLETE
214,31.720122262785754,2026-04-29 16:46:28.585052,2026-04-29 16:47:02.586749,0 days 00:00:34.001697,64,0.05328413099773402,,,0.0018626032032838797,1,128,,,COMPLETE
215,31.738452185745086,2026-04-29 16:47:02.588002,2026-04-29 16:47:28.763901,0 days 00:00:26.175899,64,0.07790724038417639,,,0.001686220030581154,1,128,,,COMPLETE
216,31.62468492745459,2026-04-29 16:47:28.764905,2026-04-29 16:48:09.274952,0 days 00:00:40.510047,32,0.06665546735652177,,,0.0014796779014576607,1,160,,,COMPLETE
217,31.98831585791289,2026-04-29 16:48:09.274952,2026-04-29 16:48:38.687199,0 days 00:00:29.412247,64,0.09647790116581015,,,0.002173979948561737,1,128,,,COMPLETE
218,32.19830404018694,2026-04-29 16:48:38.688279,2026-04-29 16:49:13.743073,0 days 00:00:35.054794,64,0.08479747373589026,,,0.001944191497407337,1,224,,,COMPLETE
219,32.07358911732018,2026-04-29 16:49:13.743073,2026-04-29 16:49:41.678230,0 days 00:00:27.935157,64,0.03742617741993566,,,0.014215827474286492,1,32,,,COMPLETE
220,31.957629806072397,2026-04-29 16:49:41.679411,2026-04-29 16:50:06.763845,0 days 00:00:25.084434,128,0.05992902358632583,,,0.001641036449232086,1,64,,,COMPLETE
221,31.39390691290068,2026-04-29 16:50:06.764837,2026-04-29 16:50:49.620104,0 days 00:00:42.855267,64,0.07984391729988057,,,0.001334580389913131,1,128,,,COMPLETE
222,31.702361902822936,2026-04-29 16:50:49.620104,2026-04-29 16:51:28.231325,0 days 00:00:38.611221,64,0.07347269554320526,,,0.0013365522220983228,1,128,,,COMPLETE
223,31.612724444380397,2026-04-29 16:51:28.232324,2026-04-29 16:51:57.425473,0 days 00:00:29.193149,64,0.10492979724045645,,,0.0014558590872502347,1,128,,,COMPLETE
224,31.775733144533653,2026-04-29 16:51:57.425473,2026-04-29 16:52:26.864867,0 days 00:00:29.439394,64,0.09415069403747045,,,0.001072433075346509,1,128,,,COMPLETE
225,31.70997062247907,2026-04-29 16:52:26.864867,2026-04-29 16:53:02.858094,0 days 00:00:35.993227,64,0.08530204337200953,,,0.0012249910671644174,1,96,,,COMPLETE
226,31.669721056987164,2026-04-29 16:53:02.858094,2026-04-29 16:53:39.658727,0 days 00:00:36.800633,64,0.02574324806350378,,,0.0017351177863295256,1,160,,,COMPLETE
227,31.418450211998113,2026-04-29 16:53:39.659518,2026-04-29 16:54:20.906548,0 days 00:00:41.247030,64,0.07208055008378365,,,0.0015219939742664758,1,128,,,COMPLETE
228,32.35126724489246,2026-04-29 16:54:20.906548,2026-04-29 16:54:49.346510,0 days 00:00:28.439962,64,0.0717951765666081,,,0.07387585940981183,1,128,,,COMPLETE
229,31.566877563081,2026-04-29 16:54:49.348967,2026-04-29 16:55:22.153838,0 days 00:00:32.804871,64,0.08050638016401279,,,0.001378195536926661,1,128,,,COMPLETE
230,31.46077353569879,2026-04-29 16:55:22.163115,2026-04-29 16:55:56.792031,0 days 00:00:34.628916,64,0.11059166585188615,,,0.0015576988507436565,1,128,,,COMPLETE
231,31.949146971026373,2026-04-29 16:55:56.799766,2026-04-29 16:56:27.984564,0 days 00:00:31.184798,64,0.10749232161761958,,,0.0016269899131967002,1,128,,,COMPLETE
232,31.590624878433783,2026-04-29 16:56:27.984564,2026-04-29 16:57:01.868737,0 days 00:00:33.884173,64,0.12102352538240504,,,0.0014824537150477538,1,128,,,COMPLETE
233,31.67580299021632,2026-04-29 16:57:01.868737,2026-04-29 16:57:30.899370,0 days 00:00:29.030633,64,0.09034453577027388,,,0.0019033201409975361,1,128,,,COMPLETE
234,31.770935631160114,2026-04-29 16:57:30.899370,2026-04-29 16:58:02.111886,0 days 00:00:31.212516,64,0.10283224450884298,,,0.0012439330038887821,1,128,,,COMPLETE
235,31.475721589544968,2026-04-29 16:58:02.111886,2026-04-29 17:01:10.442585,0 days 00:03:08.330699,64,0.06090384811181372,,,0.0011090467825132528,1,128,,,COMPLETE
236,31.531039407745624,2026-04-29 17:01:10.468602,2026-04-29 17:02:43.641522,0 days 00:01:33.172920,64,0.06049980147676905,,,0.0010777167614675904,1,128,,,COMPLETE
237,31.569158130862853,2026-04-29 17:02:43.641522,2026-04-29 17:04:10.635389,0 days 00:01:26.993867,64,0.05205883445195933,,,0.0011960517473844094,1,128,,,COMPLETE
238,31.426142358255515,2026-04-29 17:04:10.635389,2026-04-29 17:05:29.801525,0 days 00:01:19.166136,64,0.07118409169899437,,,0.0013406413925348723,1,128,,,COMPLETE
239,31.675338956444698,2026-04-29 17:05:29.801525,2026-04-29 17:06:40.528793,0 days 00:01:10.727268,64,0.07149069923422578,,,0.0013421007896663672,1,128,,,COMPLETE
240,31.658599208019496,2026-04-29 17:06:40.530023,2026-04-29 17:10:01.155830,0 days 00:03:20.625807,64,0.08356745105071312,0.3332079591631638,,0.00154021648437854,2,128,256.0,,COMPLETE
241,31.64431947676319,2026-04-29 17:10:01.155830,2026-04-29 17:11:28.008799,0 days 00:01:26.852969,64,0.07081810695230917,,,0.0010194564187042258,1,128,,,COMPLETE
242,31.821542469125284,2026-04-29 17:11:28.009778,2026-04-29 17:12:40.358274,0 days 00:01:12.348496,64,0.062939302838839,,,0.0011643401575155107,1,128,,,COMPLETE
243,31.84675155603743,2026-04-29 17:12:40.358622,2026-04-29 17:13:51.977907,0 days 00:01:11.619285,64,0.09581553469440465,,,0.0013871805117501043,1,128,,,COMPLETE
244,32.03134946304289,2026-04-29 17:13:51.979031,2026-04-29 17:14:48.155813,0 days 00:00:56.176782,64,0.045120881320264476,,,0.0010000673749057825,1,128,,,COMPLETE
245,31.468524150421946,2026-04-29 17:14:48.155813,2026-04-29 17:15:52.750561,0 days 00:01:04.594748,64,0.07806437596147789,,,0.0017118836129326376,1,128,,,COMPLETE
246,31.739518263147534,2026-04-29 17:15:52.757229,2026-04-29 17:17:00.340391,0 days 00:01:07.583162,64,0.08743818942733321,,,0.0017951083260406145,1,128,,,COMPLETE
247,31.825407998420854,2026-04-29 17:17:00.340391,2026-04-29 17:18:10.125458,0 days 00:01:09.785067,64,0.08010879101587265,,,0.0016734328297371222,1,160,,,COMPLETE
248,31.57330769209931,2026-04-29 17:18:10.126502,2026-04-29 17:19:13.843640,0 days 00:01:03.717138,64,0.11256517741583388,,,0.002069206514449718,1,128,,,COMPLETE
249,31.82541143867463,2026-04-29 17:19:13.843640,2026-04-29 17:20:33.519826,0 days 00:01:19.676186,64,0.09794851562721749,,,0.0015500943372932282,1,256,,,COMPLETE
250,33.090211456677565,2026-04-29 17:20:33.520835,2026-04-29 17:21:12.238633,0 days 00:00:38.717798,64,0.30394249433684956,,,0.18928414155655218,1,32,,,COMPLETE
251,31.91123805860185,2026-04-29 17:21:12.241630,2026-04-29 17:22:17.647172,0 days 00:01:05.405542,64,0.09003602047526735,,,0.0018068799063503946,1,160,,,COMPLETE
252,31.716114281858687,2026-04-29 17:22:17.647710,2026-04-29 17:22:56.074224,0 days 00:00:38.426514,64,0.07917810425666798,,,0.0013197716002397778,1,96,,,COMPLETE
253,31.789180491891386,2026-04-29 17:22:56.075590,2026-04-29 17:24:08.713431,0 days 00:01:12.637841,16,0.21746778406975126,,,0.001517462805823105,1,128,,,COMPLETE
254,31.308606526022732,2026-04-29 17:24:08.713777,2026-04-29 17:24:46.118672,0 days 00:00:37.404895,64,0.10932647525013832,,,0.0022705295052960588,1,32,,,COMPLETE
255,31.966062858111787,2026-04-29 17:24:46.119196,2026-04-29 17:25:19.735538,0 days 00:00:33.616342,64,0.11331091929769538,,,0.002225615828126525,1,32,,,COMPLETE
256,31.842882447571196,2026-04-29 17:25:19.735538,2026-04-29 17:25:55.864180,0 days 00:00:36.128642,64,0.267112768605018,,,0.0020009391771232724,1,32,,,COMPLETE
257,31.57872838952814,2026-04-29 17:25:55.865216,2026-04-29 17:26:34.832221,0 days 00:00:38.967005,64,0.13687715057537592,,,0.0026177416063277864,1,32,,,COMPLETE
258,31.463303621777595,2026-04-29 17:26:34.832221,2026-04-29 17:27:09.686715,0 days 00:00:34.854494,64,0.12776538015213187,,,0.0023530022933404364,1,32,,,COMPLETE
259,31.656194267470433,2026-04-29 17:27:09.686715,2026-04-29 17:27:39.550144,0 days 00:00:29.863429,64,0.12078014845214072,,,0.0023041938798943652,1,32,,,COMPLETE
260,31.772698633504252,2026-04-29 17:27:39.550144,2026-04-29 17:28:14.744243,0 days 00:00:35.194099,64,0.1289649796108259,,,0.0026438857772785127,1,32,,,COMPLETE
261,31.61743869814233,2026-04-29 17:28:14.744910,2026-04-29 17:29:09.613998,0 days 00:00:54.869088,32,0.07160595790349017,,,0.0012497437645524459,1,32,,,COMPLETE
262,31.715644757044792,2026-04-29 17:29:09.613998,2026-04-29 17:29:35.613987,0 days 00:00:25.999989,64,0.1011357835361611,,,0.002396987265357952,1,32,,,COMPLETE
263,31.803040956116728,2026-04-29 17:29:35.613987,2026-04-29 17:30:06.887015,0 days 00:00:31.273028,64,0.04810546754701686,,,0.0014009504550901847,1,32,,,COMPLETE
264,32.83358595715883,2026-04-29 17:30:06.887015,2026-04-29 17:30:35.928853,0 days 00:00:29.041838,64,0.010735006019371288,,,0.0019951528869111305,1,32,,,COMPLETE
265,31.53719054575522,2026-04-29 17:30:35.928853,2026-04-29 17:31:13.468903,0 days 00:00:37.540050,64,0.08830767589177438,,,0.00178000144955431,1,32,,,COMPLETE
266,31.734798421000118,2026-04-29 17:31:13.468903,2026-04-29 17:31:52.715545,0 days 00:00:39.246642,64,0.15774732593035395,,,0.002884420341123015,1,160,,,COMPLETE
267,31.88699640866014,2026-04-29 17:31:52.715545,2026-04-29 17:32:36.196438,0 days 00:00:43.480893,64,0.28817577742165446,,,0.001250984760668266,1,32,,,COMPLETE
268,31.905614957342372,2026-04-29 17:32:36.196438,2026-04-29 17:33:23.554316,0 days 00:00:47.357878,64,0.06769557512225782,,,0.0011515580048936998,1,160,,,COMPLETE
269,31.930742479562763,2026-04-29 17:33:23.554316,2026-04-29 17:34:40.566113,0 days 00:01:17.011797,64,0.2358361258631346,0.06890801813417552,0.36048182913323024,0.0023875880942811484,3,224,192.0,192.0,COMPLETE
270,31.80839128020304,2026-04-29 17:34:40.566113,2026-04-29 17:35:14.689224,0 days 00:00:34.123111,64,0.055843719930694515,,,0.0014368276932647532,1,96,,,COMPLETE
271,31.78219519052117,2026-04-29 17:35:14.692124,2026-04-29 17:35:44.077208,0 days 00:00:29.385084,64,0.03613747751045568,,,0.0016097870742615395,1,32,,,COMPLETE
272,31.768055029423387,2026-04-29 17:35:44.077208,2026-04-29 17:36:21.396726,0 days 00:00:37.319518,64,0.07726831451133652,,,0.003524064676721132,1,160,,,COMPLETE
273,31.715647238260125,2026-04-29 17:36:21.402530,2026-04-29 17:36:49.121071,0 days 00:00:27.718541,64,0.10084290148320912,,,0.002104085951763765,1,32,,,COMPLETE
274,31.519487963023835,2026-04-29 17:36:49.121071,2026-04-29 17:37:21.911488,0 days 00:00:32.790417,64,0.33052991179218777,,,0.0013299823469860384,1,128,,,COMPLETE
275,31.540858075734867,2026-04-29 17:37:21.911488,2026-04-29 17:37:59.356773,0 days 00:00:37.445285,64,0.18209404168875523,,,0.0011375587628549531,1,256,,,COMPLETE
276,31.896330462763437,2026-04-29 17:37:59.356773,2026-04-29 17:39:01.735772,0 days 00:01:02.378999,16,0.11015702861147086,,,0.001736915934212119,1,32,,,COMPLETE
277,31.568309719290188,2026-04-29 17:39:01.736770,2026-04-29 17:39:25.803048,0 days 00:00:24.066278,128,0.09312680990852515,,,0.0014570662755345302,1,160,,,COMPLETE
278,31.751230027363498,2026-04-29 17:39:25.803048,2026-04-29 17:39:50.432170,0 days 00:00:24.629122,64,0.08159348493129552,,,0.0012515164608455807,1,128,,,COMPLETE
279,31.457738105236423,2026-04-29 17:39:50.432170,2026-04-29 17:40:24.800820,0 days 00:00:34.368650,64,0.06147257691863915,,,0.0019096263742778138,1,96,,,COMPLETE
280,32.292176023650555,2026-04-29 17:40:24.800820,2026-04-29 17:40:56.423345,0 days 00:00:31.622525,64,0.051466969140533086,,,0.0019296385992126212,1,96,,,COMPLETE
281,31.448660282607733,2026-04-29 17:40:56.423345,2026-04-29 17:41:31.451581,0 days 00:00:35.028236,64,0.06416137325450269,,,0.002229986979309843,1,96,,,COMPLETE
282,31.77738684927254,2026-04-29 17:41:31.451581,2026-04-29 17:42:01.408134,0 days 00:00:29.956553,64,0.04335288316629103,,,0.0024575509359946084,1,96,,,COMPLETE
283,31.76908565503536,2026-04-29 17:42:01.408134,2026-04-29 17:42:33.824478,0 days 00:00:32.416344,64,0.059166545336723955,,,0.0016846763513381903,1,96,,,COMPLETE
284,31.687660330302425,2026-04-29 17:42:33.824478,2026-04-29 17:42:59.342788,0 days 00:00:25.518310,64,0.07004458880717426,,,0.0018769595532495081,1,96,,,COMPLETE
285,31.361134699340283,2026-04-29 17:42:59.342788,2026-04-29 17:43:37.607868,0 days 00:00:38.265080,64,0.060546809363394696,,,0.002285443192106603,1,96,,,COMPLETE
286,31.71542566854284,2026-04-29 17:43:37.607868,2026-04-29 17:44:00.122010,0 days 00:00:22.514142,128,0.0530144769888953,,,0.0025856524391083715,1,96,,,COMPLETE
287,31.41354739457188,2026-04-29 17:44:00.122010,2026-04-29 17:44:52.466301,0 days 00:00:52.344291,32,0.028649933616804416,,,0.0021435096632920507,1,96,,,COMPLETE
288,32.083107655245485,2026-04-29 17:44:52.466301,2026-04-29 17:45:35.144348,0 days 00:00:42.678047,32,0.033131804898398794,,,0.0020623825247822985,1,96,,,COMPLETE
289,31.607427254984508,2026-04-29 17:45:35.149816,2026-04-29 17:46:16.351597,0 days 00:00:41.201781,32,0.018308663360908778,,,0.0022356535597987835,1,96,,,COMPLETE
290,31.672374384420884,2026-04-29 17:46:16.352312,2026-04-29 17:46:59.033796,0 days 00:00:42.681484,32,0.022328786581856733,,,0.002784020069739943,1,96,,,COMPLETE
291,31.94103137328227,2026-04-29 17:46:59.033796,2026-04-29 17:47:51.847339,0 days 00:00:52.813543,32,0.03645486289393068,0.04569596701773654,,0.0015662055609337914,2,96,96.0,,COMPLETE
292,31.685723374394314,2026-04-29 17:47:51.847339,2026-04-29 17:48:35.233145,0 days 00:00:43.385806,32,0.0437892033615354,,,0.0019629267450127995,1,96,,,COMPLETE
293,31.893074498159155,2026-04-29 17:48:35.233145,2026-04-29 17:49:15.872298,0 days 00:00:40.639153,32,0.06378467198697858,,,0.0014198652766264496,1,96,,,COMPLETE
